PopName,Area,Year,YearReg,Month,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
CHE,1,1876,1876,10,1,7424,O,.,.,.,2,1
CHE,1,1876,1876,11,1,7207,O,.,.,.,2,1
CHE,1,1876,1876,12,1,7246,O,.,.,.,2,1
CHE,1,1876,1876,TOT,1,90786,O,.,.,.,2,1
CHE,1,1877,1877,1,1,7360,O,.,.,.,2,1
CHE,1,1877,1877,2,1,6786,O,.,.,.,2,1
CHE,1,1877,1877,3,1,7467,O,.,.,.,2,1
CHE,1,1877,1877,4,1,7509,O,.,.,.,2,1
CHE,1,1877,1877,5,1,7691,O,.,.,.,2,1
CHE,1,1877,1877,6,1,7406,O,.,.,.,2,1
CHE,1,1877,1877,7,1,7826,O,.,.,.,2,1
CHE,1,1877,1877,8,1,7679,O,.,.,.,2,1
CHE,1,1877,1877,9,1,7566,O,.,.,.,2,1
CHE,1,1877,1877,10,1,7558,O,.,.,.,2,1
CHE,1,1877,1877,11,1,7165,O,.,.,.,2,1
CHE,1,1877,1877,12,1,7231,O,.,.,.,2,1
CHE,1,1877,1877,TOT,1,89244,O,.,.,.,2,1
CHE,1,1878,1878,1,1,7515,O,.,.,.,2,1
CHE,1,1878,1878,2,1,6975,O,.,.,.,2,1
CHE,1,1878,1878,3,1,7657,O,.,.,.,2,1
CHE,1,1878,1878,4,1,7499,O,.,.,.,2,1
CHE,1,1878,1878,5,1,7570,O,.,.,.,2,1
CHE,1,1878,1878,6,1,7193,O,.,.,.,2,1
CHE,1,1878,1878,7,1,7360,O,.,.,.,2,1
CHE,1,1878,1878,8,1,7327,O,.,.,.,2,1
CHE,1,1878,1878,9,1,7489,O,.,.,.,2,1
CHE,1,1878,1878,10,1,7318,O,.,.,.,2,1
CHE,1,1878,1878,11,1,6996,O,.,.,.,2,1
CHE,1,1878,1878,12,1,6934,O,.,.,.,2,1
CHE,1,1878,1878,TOT,1,87833,O,.,.,.,2,1
CHE,1,1879,1879,1,1,7040,O,.,.,.,2,1
CHE,1,1879,1879,2,1,6668,O,.,.,.,2,1
CHE,1,1879,1879,3,1,7450,O,.,.,.,2,1
CHE,1,1879,1879,4,1,7266,O,.,.,.,2,1
CHE,1,1879,1879,5,1,7364,O,.,.,.,2,1
CHE,1,1879,1879,6,1,7166,O,.,.,.,2,1
CHE,1,1879,1879,7,1,7283,O,.,.,.,2,1
CHE,1,1879,1879,8,1,7395,O,.,.,.,2,1
CHE,1,1879,1879,9,1,7196,O,.,.,.,2,1
CHE,1,1879,1879,10,1,7215,O,.,.,.,2,1
CHE,1,1879,1879,11,1,6962,O,.,.,.,2,1
CHE,1,1879,1879,12,1,7175,O,.,.,.,2,1
CHE,1,1879,1879,TOT,1,86180,O,.,.,.,2,1
CHE,1,1880,1880,1,1,7263,O,.,.,.,2,1
CHE,1,1880,1880,2,1,6708,O,.,.,.,2,1
CHE,1,1880,1880,3,1,7079,O,.,.,.,2,1
CHE,1,1880,1880,4,1,6980,O,.,.,.,2,1
CHE,1,1880,1880,5,1,7423,O,.,.,.,2,1
CHE,1,1880,1880,6,1,7075,O,.,.,.,2,1
CHE,1,1880,1880,7,1,7330,O,.,.,.,2,1
CHE,1,1880,1880,8,1,7266,O,.,.,.,2,1
CHE,1,1880,1880,9,1,6715,O,.,.,.,2,1
CHE,1,1880,1880,10,1,6541,O,.,.,.,2,1
CHE,1,1880,1880,11,1,6648,O,.,.,.,2,1
CHE,1,1880,1880,12,1,7137,O,.,.,.,2,1
CHE,1,1880,1880,TOT,1,84165,O,.,.,.,2,1
CHE,1,1881,1881,1,1,7802,O,.,.,.,2,1
CHE,1,1881,1881,2,1,6763,O,.,.,.,2,1
CHE,1,1881,1881,3,1,7573,O,.,.,.,2,1
CHE,1,1881,1881,4,1,6866,O,.,.,.,2,1
CHE,1,1881,1881,5,1,7110,O,.,.,.,2,1
CHE,1,1881,1881,6,1,6838,O,.,.,.,2,1
CHE,1,1881,1881,7,1,7167,O,.,.,.,2,1
CHE,1,1881,1881,8,1,6989,O,.,.,.,2,1
CHE,1,1881,1881,9,1,6984,O,.,.,.,2,1
CHE,1,1881,1881,10,1,7143,O,.,.,.,2,1
CHE,1,1881,1881,11,1,6817,O,.,.,.,2,1
CHE,1,1881,1881,12,1,7090,O,.,.,.,2,1
CHE,1,1881,1881,TOT,1,85142,O,.,.,.,2,1
CHE,1,1882,1882,1,1,7214,O,.,.,.,2,1
CHE,1,1882,1882,2,1,6506,O,.,.,.,2,1
CHE,1,1882,1882,3,1,7233,O,.,.,.,2,1
CHE,1,1882,1882,4,1,6744,O,.,.,.,2,1
CHE,1,1882,1882,5,1,6937,O,.,.,.,2,1
CHE,1,1882,1882,6,1,6860,O,.,.,.,2,1
CHE,1,1882,1882,7,1,7088,O,.,.,.,2,1
CHE,1,1882,1882,8,1,6983,O,.,.,.,2,1
CHE,1,1882,1882,9,1,6967,O,.,.,.,2,1
CHE,1,1882,1882,10,1,6878,O,.,.,.,2,1
CHE,1,1882,1882,11,1,6594,O,.,.,.,2,1
CHE,1,1882,1882,12,1,6685,O,.,.,.,2,1
CHE,1,1882,1882,TOT,1,82689,O,.,.,.,2,1
CHE,1,1883,1883,1,1,7115,O,.,.,.,2,1
CHE,1,1883,1883,2,1,6676,O,.,.,.,2,1
CHE,1,1883,1883,3,1,7163,O,.,.,.,2,1
CHE,1,1883,1883,4,1,6832,O,.,.,.,2,1
CHE,1,1883,1883,5,1,6887,O,.,.,.,2,1
CHE,1,1883,1883,6,1,6650,O,.,.,.,2,1
CHE,1,1883,1883,7,1,6886,O,.,.,.,2,1
CHE,1,1883,1883,8,1,7071,O,.,.,.,2,1
CHE,1,1883,1883,9,1,6823,O,.,.,.,2,1
CHE,1,1883,1883,10,1,6941,O,.,.,.,2,1
CHE,1,1883,1883,11,1,6400,O,.,.,.,2,1
CHE,1,1883,1883,12,1,6530,O,.,.,.,2,1
CHE,1,1883,1883,TOT,1,81974,O,.,.,.,2,1
CHE,1,1884,1884,1,1,6714,O,.,.,.,2,1
CHE,1,1884,1884,2,1,6546,O,.,.,.,2,1
CHE,1,1884,1884,3,1,7336,O,.,.,.,2,1
CHE,1,1884,1884,4,1,6627,O,.,.,.,2,1
CHE,1,1884,1884,5,1,7019,O,.,.,.,2,1
CHE,1,1884,1884,6,1,6749,O,.,.,.,2,1
CHE,1,1884,1884,7,1,7036,O,.,.,.,2,1
CHE,1,1884,1884,8,1,6935,O,.,.,.,2,1
CHE,1,1884,1884,9,1,6810,O,.,.,.,2,1
CHE,1,1884,1884,10,1,6759,O,.,.,.,2,1
CHE,1,1884,1884,11,1,6474,O,.,.,.,2,1
CHE,1,1884,1884,12,1,6566,O,.,.,.,2,1
CHE,1,1884,1884,TOT,1,81571,O,.,.,.,2,1
CHE,1,1885,1885,1,1,6929,O,.,.,.,2,1
CHE,1,1885,1885,2,1,6245,O,.,.,.,2,1
CHE,1,1885,1885,3,1,7048,O,.,.,.,2,1
CHE,1,1885,1885,4,1,6761,O,.,.,.,2,1
CHE,1,1885,1885,5,1,6659,O,.,.,.,2,1
CHE,1,1885,1885,6,1,6660,O,.,.,.,2,1
CHE,1,1885,1885,7,1,6849,O,.,.,.,2,1
CHE,1,1885,1885,8,1,6951,O,.,.,.,2,1
CHE,1,1885,1885,9,1,6685,O,.,.,.,2,1
CHE,1,1885,1885,10,1,6777,O,.,.,.,2,1
CHE,1,1885,1885,11,1,6405,O,.,.,.,2,1
CHE,1,1885,1885,12,1,6380,O,.,.,.,2,1
CHE,1,1885,1885,TOT,1,80349,O,.,.,.,2,1
CHE,1,1886,1886,1,1,6997,O,.,.,.,2,1
CHE,1,1886,1886,2,1,6330,O,.,.,.,2,1
CHE,1,1886,1886,3,1,7131,O,.,.,.,2,1
CHE,1,1886,1886,4,1,6836,O,.,.,.,2,1
CHE,1,1886,1886,5,1,6910,O,.,.,.,2,1
CHE,1,1886,1886,6,1,6552,O,.,.,.,2,1
CHE,1,1886,1886,7,1,6938,O,.,.,.,2,1
CHE,1,1886,1886,8,1,6799,O,.,.,.,2,1
CHE,1,1886,1886,9,1,6778,O,.,.,.,2,1
CHE,1,1886,1886,10,1,6766,O,.,.,.,2,1
CHE,1,1886,1886,11,1,6275,O,.,.,.,2,1
CHE,1,1886,1886,12,1,6451,O,.,.,.,2,1
CHE,1,1886,1886,TOT,1,80763,O,.,.,.,2,1
CHE,1,1887,1887,1,1,6951,O,.,.,.,2,1
CHE,1,1887,1887,2,1,6257,O,.,.,.,2,1
CHE,1,1887,1887,3,1,7098,O,.,.,.,2,1
CHE,1,1887,1887,4,1,7105,O,.,.,.,2,1
CHE,1,1887,1887,5,1,6753,O,.,.,.,2,1
CHE,1,1887,1887,6,1,6713,O,.,.,.,2,1
CHE,1,1887,1887,7,1,7076,O,.,.,.,2,1
CHE,1,1887,1887,8,1,6830,O,.,.,.,2,1
CHE,1,1887,1887,9,1,6771,O,.,.,.,2,1
CHE,1,1887,1887,10,1,6798,O,.,.,.,2,1
CHE,1,1887,1887,11,1,6496,O,.,.,.,2,1
CHE,1,1887,1887,12,1,6439,O,.,.,.,2,1
CHE,1,1887,1887,TOT,1,81287,O,.,.,.,2,1
CHE,1,1888,1888,1,1,6864,O,.,.,.,2,1
CHE,1,1888,1888,2,1,6601,O,.,.,.,2,1
CHE,1,1888,1888,3,1,7144,O,.,.,.,2,1
CHE,1,1888,1888,4,1,6678,O,.,.,.,2,1
CHE,1,1888,1888,5,1,6863,O,.,.,.,2,1
CHE,1,1888,1888,6,1,6744,O,.,.,.,2,1
CHE,1,1888,1888,7,1,7182,O,.,.,.,2,1
CHE,1,1888,1888,8,1,7008,O,.,.,.,2,1
CHE,1,1888,1888,9,1,6784,O,.,.,.,2,1
CHE,1,1888,1888,10,1,6695,O,.,.,.,2,1
CHE,1,1888,1888,11,1,6173,O,.,.,.,2,1
CHE,1,1888,1888,12,1,6362,O,.,.,.,2,1
CHE,1,1888,1888,TOT,1,81098,O,.,.,.,2,1
CHE,1,1889,1889,1,1,6746,O,.,.,.,2,1
CHE,1,1889,1889,2,1,6523,O,.,.,.,2,1
CHE,1,1889,1889,3,1,7219,O,.,.,.,2,1
CHE,1,1889,1889,4,1,6990,O,.,.,.,2,1
CHE,1,1889,1889,5,1,6957,O,.,.,.,2,1
CHE,1,1889,1889,6,1,6770,O,.,.,.,2,1
CHE,1,1889,1889,7,1,6805,O,.,.,.,2,1
CHE,1,1889,1889,8,1,6895,O,.,.,.,2,1
CHE,1,1889,1889,9,1,6909,O,.,.,.,2,1
CHE,1,1889,1889,10,1,6621,O,.,.,.,2,1
CHE,1,1889,1889,11,1,6273,O,.,.,.,2,1
CHE,1,1889,1889,12,1,6468,O,.,.,.,2,1
CHE,1,1889,1889,TOT,1,81176,O,.,.,.,2,1
CHE,1,1890,1890,1,1,6920,O,.,.,.,2,1
CHE,1,1890,1890,2,1,6233,O,.,.,.,2,1
CHE,1,1890,1890,3,1,7235,O,.,.,.,2,1
CHE,1,1890,1890,4,1,6720,O,.,.,.,2,1
CHE,1,1890,1890,5,1,6790,O,.,.,.,2,1
CHE,1,1890,1890,6,1,6659,O,.,.,.,2,1
CHE,1,1890,1890,7,1,6795,O,.,.,.,2,1
CHE,1,1890,1890,8,1,6755,O,.,.,.,2,1
CHE,1,1890,1890,9,1,5743,O,.,.,.,2,1
CHE,1,1890,1890,10,1,5312,O,.,.,.,2,1
CHE,1,1890,1890,11,1,6194,O,.,.,.,2,1
CHE,1,1890,1890,12,1,7192,O,.,.,.,2,1
CHE,1,1890,1890,TOT,1,78548,O,.,.,.,2,1
CHE,1,1891,1891,1,1,7346,O,.,.,.,2,1
CHE,1,1891,1891,2,1,6948,O,.,.,.,2,1
CHE,1,1891,1891,3,1,7685,O,.,.,.,2,1
CHE,1,1891,1891,4,1,7212,O,.,.,.,2,1
CHE,1,1891,1891,5,1,7001,O,.,.,.,2,1
CHE,1,1891,1891,6,1,6995,O,.,.,.,2,1
CHE,1,1891,1891,7,1,7103,O,.,.,.,2,1
CHE,1,1891,1891,8,1,7097,O,.,.,.,2,1
CHE,1,1891,1891,9,1,6624,O,.,.,.,2,1
CHE,1,1891,1891,10,1,6809,O,.,.,.,2,1
CHE,1,1891,1891,11,1,6290,O,.,.,.,2,1
CHE,1,1891,1891,12,1,6486,O,.,.,.,2,1
CHE,1,1891,1891,TOT,1,83596,O,.,.,.,2,1
CHE,1,1892,1892,1,1,6912,O,.,.,.,2,1
CHE,1,1892,1892,2,1,6765,O,.,.,.,2,1
CHE,1,1892,1892,3,1,7292,O,.,.,.,2,1
CHE,1,1892,1892,4,1,7072,O,.,.,.,2,1
CHE,1,1892,1892,5,1,7046,O,.,.,.,2,1
CHE,1,1892,1892,6,1,7028,O,.,.,.,2,1
CHE,1,1892,1892,7,1,7045,O,.,.,.,2,1
CHE,1,1892,1892,8,1,7094,O,.,.,.,2,1
CHE,1,1892,1892,9,1,6893,O,.,.,.,2,1
CHE,1,1892,1892,10,1,6809,O,.,.,.,2,1
CHE,1,1892,1892,11,1,6350,O,.,.,.,2,1
CHE,1,1892,1892,12,1,6819,O,.,.,.,2,1
CHE,1,1892,1892,TOT,1,83125,O,.,.,.,2,1
CHE,1,1893,1893,1,1,6981,O,.,.,.,2,1
CHE,1,1893,1893,2,1,6655,O,.,.,.,2,1
CHE,1,1893,1893,3,1,7585,O,.,.,.,2,1
CHE,1,1893,1893,4,1,7298,O,.,.,.,2,1
CHE,1,1893,1893,5,1,7244,O,.,.,.,2,1
CHE,1,1893,1893,6,1,6885,O,.,.,.,2,1
CHE,1,1893,1893,7,1,7121,O,.,.,.,2,1
CHE,1,1893,1893,8,1,7175,O,.,.,.,2,1
CHE,1,1893,1893,9,1,7115,O,.,.,.,2,1
CHE,1,1893,1893,10,1,7227,O,.,.,.,2,1
CHE,1,1893,1893,11,1,6672,O,.,.,.,2,1
CHE,1,1893,1893,12,1,6939,O,.,.,.,2,1
CHE,1,1893,1893,TOT,1,84897,O,.,.,.,2,1
CHE,1,1894,1894,1,1,7125,O,.,.,.,2,1
CHE,1,1894,1894,2,1,6331,O,.,.,.,2,1
CHE,1,1894,1894,3,1,7544,O,.,.,.,2,1
CHE,1,1894,1894,4,1,7299,O,.,.,.,2,1
CHE,1,1894,1894,5,1,7553,O,.,.,.,2,1
CHE,1,1894,1894,6,1,7045,O,.,.,.,2,1
CHE,1,1894,1894,7,1,7392,O,.,.,.,2,1
CHE,1,1894,1894,8,1,7253,O,.,.,.,2,1
CHE,1,1894,1894,9,1,6676,O,.,.,.,2,1
CHE,1,1894,1894,10,1,6423,O,.,.,.,2,1
CHE,1,1894,1894,11,1,6538,O,.,.,.,2,1
CHE,1,1894,1894,12,1,6963,O,.,.,.,2,1
CHE,1,1894,1894,TOT,1,84142,O,.,.,.,2,1
CHE,1,1895,1895,1,1,7382,O,.,.,.,2,1
CHE,1,1895,1895,2,1,6867,O,.,.,.,2,1
CHE,1,1895,1895,3,1,7444,O,.,.,.,2,1
CHE,1,1895,1895,4,1,7298,O,.,.,.,2,1
CHE,1,1895,1895,5,1,7263,O,.,.,.,2,1
CHE,1,1895,1895,6,1,7164,O,.,.,.,2,1
CHE,1,1895,1895,7,1,7370,O,.,.,.,2,1
CHE,1,1895,1895,8,1,7287,O,.,.,.,2,1
CHE,1,1895,1895,9,1,6985,O,.,.,.,2,1
CHE,1,1895,1895,10,1,6873,O,.,.,.,2,1
CHE,1,1895,1895,11,1,6332,O,.,.,.,2,1
CHE,1,1895,1895,12,1,6708,O,.,.,.,2,1
CHE,1,1895,1895,TOT,1,84973,O,.,.,.,2,1
CHE,1,1896,1896,1,1,7268,O,.,.,.,2,1
CHE,1,1896,1896,2,1,7247,O,.,.,.,2,1
CHE,1,1896,1896,3,1,7824,O,.,.,.,2,1
CHE,1,1896,1896,4,1,7460,O,.,.,.,2,1
CHE,1,1896,1896,5,1,7518,O,.,.,.,2,1
CHE,1,1896,1896,6,1,7339,O,.,.,.,2,1
CHE,1,1896,1896,7,1,7467,O,.,.,.,2,1
CHE,1,1896,1896,8,1,7528,O,.,.,.,2,1
CHE,1,1896,1896,9,1,7385,O,.,.,.,2,1
CHE,1,1896,1896,10,1,7330,O,.,.,.,2,1
CHE,1,1896,1896,11,1,6957,O,.,.,.,2,1
CHE,1,1896,1896,12,1,7105,O,.,.,.,2,1
CHE,1,1896,1896,TOT,1,88428,O,.,.,.,2,1
CHE,1,1897,1897,1,1,7159,O,.,.,.,2,1
CHE,1,1897,1897,2,1,6801,O,.,.,.,2,1
CHE,1,1897,1897,3,1,7760,O,.,.,.,2,1
CHE,1,1897,1897,4,1,7447,O,.,.,.,2,1
CHE,1,1897,1897,5,1,7822,O,.,.,.,2,1
CHE,1,1897,1897,6,1,7702,O,.,.,.,2,1
CHE,1,1897,1897,7,1,7786,O,.,.,.,2,1
CHE,1,1897,1897,8,1,7969,O,.,.,.,2,1
CHE,1,1897,1897,9,1,7483,O,.,.,.,2,1
CHE,1,1897,1897,10,1,7605,O,.,.,.,2,1
CHE,1,1897,1897,11,1,7237,O,.,.,.,2,1
CHE,1,1897,1897,12,1,7307,O,.,.,.,2,1
CHE,1,1897,1897,TOT,1,90078,O,.,.,.,2,1
CHE,1,1898,1898,1,1,7695,O,.,.,.,2,1
CHE,1,1898,1898,2,1,7073,O,.,.,.,2,1
CHE,1,1898,1898,3,1,8055,O,.,.,.,2,1
CHE,1,1898,1898,4,1,7724,O,.,.,.,2,1
CHE,1,1898,1898,5,1,7704,O,.,.,.,2,1
CHE,1,1898,1898,6,1,7616,O,.,.,.,2,1
CHE,1,1898,1898,7,1,7949,O,.,.,.,2,1
CHE,1,1898,1898,8,1,8179,O,.,.,.,2,1
CHE,1,1898,1898,9,1,7865,O,.,.,.,2,1
CHE,1,1898,1898,10,1,7555,O,.,.,.,2,1
CHE,1,1898,1898,11,1,7145,O,.,.,.,2,1
CHE,1,1898,1898,12,1,7233,O,.,.,.,2,1
CHE,1,1898,1898,TOT,1,91793,O,.,.,.,2,1
CHE,1,1899,1899,1,1,7493,O,.,.,.,2,1
CHE,1,1899,1899,2,1,7308,O,.,.,.,2,1
CHE,1,1899,1899,3,1,8372,O,.,.,.,2,1
CHE,1,1899,1899,4,1,7990,O,.,.,.,2,1
CHE,1,1899,1899,5,1,8111,O,.,.,.,2,1
CHE,1,1899,1899,6,1,7668,O,.,.,.,2,1
CHE,1,1899,1899,7,1,8228,O,.,.,.,2,1
CHE,1,1899,1899,8,1,8353,O,.,.,.,2,1
CHE,1,1899,1899,9,1,7832,O,.,.,.,2,1
CHE,1,1899,1899,10,1,7794,O,.,.,.,2,1
CHE,1,1899,1899,11,1,7386,O,.,.,.,2,1
CHE,1,1899,1899,12,1,7937,O,.,.,.,2,1
CHE,1,1899,1899,TOT,1,94472,O,.,.,.,2,1
CHE,1,1900,1900,1,1,7858,O,.,.,.,2,1
CHE,1,1900,1900,2,1,7619,O,.,.,.,2,1
CHE,1,1900,1900,3,1,8328,O,.,.,.,2,1
CHE,1,1900,1900,4,1,8186,O,.,.,.,2,1
CHE,1,1900,1900,5,1,7994,O,.,.,.,2,1
CHE,1,1900,1900,6,1,8051,O,.,.,.,2,1
CHE,1,1900,1900,7,1,8297,O,.,.,.,2,1
CHE,1,1900,1900,8,1,8139,O,.,.,.,2,1
CHE,1,1900,1900,9,1,7944,O,.,.,.,2,1
CHE,1,1900,1900,10,1,7747,O,.,.,.,2,1
CHE,1,1900,1900,11,1,6864,O,.,.,.,2,1
CHE,1,1900,1900,12,1,7289,O,.,.,.,2,1
CHE,1,1900,1900,TOT,1,94316,O,.,.,.,2,1
CHE,1,1901,1901,1,1,7948,O,.,.,.,2,1
CHE,1,1901,1901,2,1,7734,O,.,.,.,2,1
CHE,1,1901,1901,3,1,8873,O,.,.,.,2,1
CHE,1,1901,1901,4,1,8237,O,.,.,.,2,1
CHE,1,1901,1901,5,1,8219,O,.,.,.,2,1
CHE,1,1901,1901,6,1,8115,O,.,.,.,2,1
CHE,1,1901,1901,7,1,8248,O,.,.,.,2,1
CHE,1,1901,1901,8,1,8305,O,.,.,.,2,1
CHE,1,1901,1901,9,1,8194,O,.,.,.,2,1
CHE,1,1901,1901,10,1,7946,O,.,.,.,2,1
CHE,1,1901,1901,11,1,7658,O,.,.,.,2,1
CHE,1,1901,1901,12,1,7551,O,.,.,.,2,1
CHE,1,1901,1901,TOT,1,97028,O,.,.,.,2,1
CHE,1,1902,1902,1,1,7736,O,.,.,.,2,1
CHE,1,1902,1902,2,1,7593,O,.,.,.,2,1
CHE,1,1902,1902,3,1,8569,O,.,.,.,2,1
CHE,1,1902,1902,4,1,8325,O,.,.,.,2,1
CHE,1,1902,1902,5,1,8460,O,.,.,.,2,1
CHE,1,1902,1902,6,1,7941,O,.,.,.,2,1
CHE,1,1902,1902,7,1,8300,O,.,.,.,2,1
CHE,1,1902,1902,8,1,8399,O,.,.,.,2,1
CHE,1,1902,1902,9,1,8063,O,.,.,.,2,1
CHE,1,1902,1902,10,1,7930,O,.,.,.,2,1
CHE,1,1902,1902,11,1,7553,O,.,.,.,2,1
CHE,1,1902,1902,12,1,7612,O,.,.,.,2,1
CHE,1,1902,1902,TOT,1,96481,O,.,.,.,2,1
CHE,1,1903,1903,1,1,7832,O,.,.,.,2,1
CHE,1,1903,1903,2,1,7110,O,.,.,.,2,1
CHE,1,1903,1903,3,1,8158,O,.,.,.,2,1
CHE,1,1903,1903,4,1,8100,O,.,.,.,2,1
CHE,1,1903,1903,5,1,8368,O,.,.,.,2,1
CHE,1,1903,1903,6,1,7659,O,.,.,.,2,1
CHE,1,1903,1903,7,1,8046,O,.,.,.,2,1
CHE,1,1903,1903,8,1,8164,O,.,.,.,2,1
CHE,1,1903,1903,9,1,7906,O,.,.,.,2,1
CHE,1,1903,1903,10,1,7461,O,.,.,.,2,1
CHE,1,1903,1903,11,1,7333,O,.,.,.,2,1
CHE,1,1903,1903,12,1,7687,O,.,.,.,2,1
CHE,1,1903,1903,TOT,1,93824,O,.,.,.,2,1
CHE,1,1904,1904,1,1,7872,O,.,.,.,2,1
CHE,1,1904,1904,2,1,7824,O,.,.,.,2,1
CHE,1,1904,1904,3,1,8508,O,.,.,.,2,1
CHE,1,1904,1904,4,1,8206,O,.,.,.,2,1
CHE,1,1904,1904,5,1,8207,O,.,.,.,2,1
CHE,1,1904,1904,6,1,7668,O,.,.,.,2,1
CHE,1,1904,1904,7,1,8278,O,.,.,.,2,1
CHE,1,1904,1904,8,1,8073,O,.,.,.,2,1
CHE,1,1904,1904,9,1,7794,O,.,.,.,2,1
CHE,1,1904,1904,10,1,7767,O,.,.,.,2,1
CHE,1,1904,1904,11,1,7252,O,.,.,.,2,1
CHE,1,1904,1904,12,1,7418,O,.,.,.,2,1
CHE,1,1904,1904,TOT,1,94867,O,.,.,.,2,1
CHE,1,1905,1905,1,1,7793,O,.,.,.,2,1
CHE,1,1905,1905,2,1,7767,O,.,.,.,2,1
CHE,1,1905,1905,3,1,8569,O,.,.,.,2,1
CHE,1,1905,1905,4,1,8023,O,.,.,.,2,1
